,book_id_title,book_id,cover_image_uri,book_title,book_series,book_settings,book_characters,book_language,year_first_published,authorlink,author,num_pages,format,genres,people_curr_read,peop_want_to_read,num_ratings,num_reviews,average_rating,rating_distribution,awards,awards_count,awards_bins
1087,40395.A_Princess_of_Mars,40395,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1332272118i/40395.jpg,A Princess of Mars,['Barsoom'],"['Barsoom', 'Venus', 'Mars', 'Arizona']","['Dejah Thoris', 'John Carter', 'Tars Tarkas', 'Sola', 'Sarkoja', 'Woola', 'Kantos Kan', 'Carson Napier']",English,1912,https://www.goodreads.com/author/show/10885.Edgar_Rice_Burroughs,Edgar Rice Burroughs,186.0,Paperback,"['Science Fiction', 'Fantasy', 'Classics', 'Fiction', 'Adventure', 'Pulp', 'Science Fiction Fantasy']",4168.0,38700.0,59157,4317,3.81,"{'5 Stars': 16443, '4 Stars': 21416, '3 Stars': 16142, '2 Stars': 3986, '1 Star': 1170}",[],2,"(1.307, 140.6]"
1088,40409718-post-office,40409718,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1555887577i/40409718.jpg,Post Office,,"['California', 'Los Angeles, California', 'The United States of America']",['Henry Chinaski'],English,1971,https://www.goodreads.com/author/show/13275.Charles_Bukowski,Charles Bukowski,162.0,ebook,"['Fiction', 'Classics', 'Novels', 'Literature', 'American', 'Humor', 'Contemporary']",3025.0,73300.0,133021,6336,3.93,"{'5 Stars': 40785, '4 Stars': 54246, '3 Stars': 28548, '2 Stars': 7035, '1 Star': 2407}",[],2,"(1.307, 140.6]"
1089,40422.Tarzan_the_Terrible,40422,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349075114i/40422.jpg,Tarzan the Terrible,['Tarzan'],"['Pal-ul-don, Africa']","['Tarzan', 'Jane Porter', 'Korak']",English,1921,https://www.goodreads.com/author/show/10885.Edgar_Rice_Burroughs,Edgar Rice Burroughs,284.0,Paperback,"['Adventure', 'Fantasy', 'Fiction', 'Classics', 'Pulp', 'Science Fiction', 'Action']",115.0,1585.0,2686,123,3.81,"{'5 Stars': 709, '4 Stars': 955, '3 Stars': 830, '2 Stars': 174, '1 Star': 18}",[],2,"(1.307, 140.6]"
1090,40423.Lost_on_Venus,40423,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1169434152i/40423.jpg,Lost on Venus,['Venus'],['Venus'],['Carson Napier'],English,1935,https://www.goodreads.com/author/show/10885.Edgar_Rice_Burroughs,Edgar Rice Burroughs,192.0,Mass Market Paperback,"['Science Fiction', 'Fantasy', 'Fiction', 'Pulp', 'Sword and Planet', 'Adventure', 'Classics']",97.0,788.0,1271,83,3.77,"{'5 Stars': 306, '4 Stars': 454, '3 Stars': 431, '2 Stars': 71, '1 Star': 9}",[],2,"(1.307, 140.6]"
1091,40425.Tarzan_of_the_Apes,40425,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349074111i/40425.jpg,Tarzan of the Apes,['Tarzan'],"['Africa', 'Paris', 'West Africa']","['Tarzan', 'Jane Porter', 'Archimedes Q. Porter', 'Samuel T. Philander', 'William Cecil Clayton', ""Esmeralda (Jane Porter's governess)"", 'John Clayton, Lord Greystoke', 'Alice Rutherford Clayton, Lady Greystoke', 'Black Michael', 'Captain Billings', 'Kerchak', 'Kala', 'Tantor', 'Tublat', 'Neeta', 'Histah', 'Bolgani', 'Numa', 'Sheeta', 'Horta', 'Pisah', 'Kulonga', 'Mbonga', 'Bara', 'Arn', 'Dango', 'Monu', 'Terkoz', 'Thaka', 'Mungo', 'Tana', 'Gunto', 'Mirando', 'Munango-Keewati', 'Snipes', 'Porky Evans', 'Jane Porter, Sr.', 'King', 'Peter', 'Tom', 'Bill', 'Tarrant', 'Hazel Strong', 'Robert Canler', ""Lieutenant D'Arnot"", 'Lieutenant Charpentier', 'Captain Dufranne', 'Sabor']",English,1912,https://www.goodreads.com/author/show/10885.Edgar_Rice_Burroughs,Edgar Rice Burroughs,323.0,Paperback,"['Classics', 'Fiction', 'Adventure', 'Fantasy', 'Africa', 'Pulp', 'Audiobook']",1740.0,21900.0,46539,3375,3.9,"{'5 Stars': 14886, '4 Stars': 16699, '3 Stars': 11345, '2 Stars': 2777, '1 Star': 832}",[],2,"(1.307, 140.6]"
1092,40496.How_Green_Was_My_Valley,40496,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1440708862i/40496.jpg,How Green Was My Valley,,['Wales'],['Huw Morgan'],English,1939,https://www.goodreads.com/author/show/22698.Richard_Llewellyn,Richard Llewellyn,448.0,Paperback,"['Classics', 'Fiction', 'Historical Fiction', 'Coming Of Age', 'Historical', 'Literature', 'British Literature']",1133.0,26800.0,18083,1815,4.2,"{'5 Stars': 8295, '4 Stars': 6199, '3 Stars': 2763, '2 Stars': 619, '1 Star': 207}",['National Book Award for Fiction (1940)'],42,"(1.307, 140.6]"
1096,40776308-sons,40776308,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1531243996i/40776308.jpg,Sons,['House of Earth'],['China'],,English,1932,https://www.goodreads.com/author/show/704.Pearl_S_Buck,Pearl S. Buck,229.0,Kindle Edition,"['Fiction', 'Historical Fiction', 'China', 'Classics', 'Asia', 'Literature', 'Audiobook']",1563.0,7448.0,7171,542,3.86,"{'5 Stars': 1938, '4 Stars': 2810, '3 Stars': 1960, '2 Stars': 389, '1 Star': 74}",[],2,"(1.307, 140.6]"
1098,408478.Five_Complete_Hercule_Poirot_Novels,408478,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436062517i/408478.jpg,Five Complete Hercule Poirot Novels: ABC Murders / Cards on the Table / Death on the Nile / Murder on the Orient Express / Thirteen at Dinner,,,,English,1980,https://www.goodreads.com/author/show/123715.Agatha_Christie,Agatha Christie,663.0,Hardcover,"['Mystery', 'Fiction', 'Classics', 'Crime', 'Suspense', 'Mystery Thriller', 'Novels']",62.0,3281.0,4514,53,4.54,"{'5 Stars': 2964, '4 Stars': 1122, '3 Stars': 362, '2 Stars': 45, '1 Star': 21}",[],2,"(1.307, 140.6]"
1099,40865.Planet_of_Adventure,40865,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1317063575i/40865.jpg,Planet of Adventure,['Planet of Adventure'],,,English,1968,https://www.goodreads.com/author/show/5376.Jack_Vance,Jack Vance,544.0,Paperback,"['Science Fiction', 'Fantasy', 'Fiction', 'Space Opera', 'Audiobook', 'Adventure', 'Science Fiction Fantasy']",74.0,1802.0,2153,165,4.25,"{'5 Stars': 1012, '4 Stars': 759, '3 Stars': 309, '2 Stars': 57, '1 Star': 16}",[],2,"(1.307, 140.6]"
1100,40885.The_Demon_Princes,40885,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1385446833i/40885.jpg,The Demon Princes,"['Demon Princes', 'Gaean Reach']",,,English,1986,https://www.goodreads.com/author/show/5376.Jack_Vance,Jack Vance,965.0,Hardcover,"['Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Speculative Fiction', 'Novels', 'Mystery']",69.0,824.0,759,54,4.29,"{'5 Stars': 394, '4 Stars': 229, '3 Stars': 108, '2 Stars': 20, '1 Star': 8}",[],2,"(1.307, 140.6]"
1103,41219.Possession,41219,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391124124i/41219.jpg,Possession,,"['London, England', 'Lincoln, England', 'England', 'United Kingdom']","['Maud Bailey', 'Roland Michell', 'Christabel LaMotte', 'Randolph Henry Ash', 'Leonora Stern', 'Mortimer Cropper', 'James Blackadder', 'Beatrice Nest', 'Val', 'Euan MacIntyre', 'Ellen Ash', 'Blanche Glover', 'Sabine de Kerkoz']",English,1991,https://www.goodreads.com/author/show/1169504.A_S_Byatt,A.S. Byatt,555.0,Paperback,"['Fiction', 'Historical Fiction', 'Romance', 'Classics', 'Mystery', 'Literary Fiction', 'Historical']",3120.0,93400.0,82092,5657,3.9,"{'5 Stars': 29644, '4 Stars': 26902, '3 Stars': 16115, '2 Stars': 6174, '1 Star': 3257}","['Booker Prize (1990)', 'Irish Times International Fiction Prize (1990)', ""Commonwealth Writers' Prize for Best Book in South Asia and Europe (1991)""]",150,"(140.6, 279.2]"
1105,414895.Planet_of_the_Apes,414895,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320558901i/414895.jpg,Planet of the Apes,['Planet of the Apes'],,"['Zira', 'Ulysse Merou', 'Cornelius (Planet of the Apes)', 'Zaius', 'Professor Antelle', 'Arthur Levain', 'Nova (Planet of the Apes)', 'Jinn (Planet of the Apes)', 'Phyllis (Planet of the Apes)']",English,1963,https://www.goodreads.com/author/show/3400721.Pierre_Boulle,Pierre Boulle,276.0,Paperback,"['Science Fiction', 'Fiction', 'Classics', 'France', 'Fantasy', 'Audiobook', 'Dystopia']",804.0,25900.0,46688,3106,3.99,"{'5 Stars': 15895, '4 Stars': 17878, '3 Stars': 10121, '2 Stars': 2105, '1 Star': 689}",[],2,"(1.307, 140.6]"
1106,415.Gravity_s_Rainbow,415,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1657594227i/415.jpg,Gravity's Rainbow,,"['London, England', 'Germany', 'France']","['Lieutenant Tyrone Slothrop', 'Pig Bodine', 'Pirate Prentice', 'Roger Mexico', 'Captain Blicero', 'Katje Borgesius', 'Edward W.A. ""Ned"" Pointsman']",English,1973,https://www.goodreads.com/author/show/235.Thomas_Pynchon,Thomas Pynchon,776.0,Paperback,"['Fiction', 'Classics', 'Literature', 'Science Fiction', 'Historical Fiction', 'Novels', 'American']",8480.0,154000.0,46108,4536,4.01,"{'5 Stars': 21218, '4 Stars': 12380, '3 Stars': 6691, '2 Stars': 3268, '1 Star': 2551}","['Nebula Award Nominee for Novel (1973)', 'National Book Award for Fiction (1974)', 'William Dean Howells Medal (1975)', 'Tahtivaeltaja Award Nominee (2015)', 'Deutscher Horbuchpreis for Bestes Horspiel (2021)', 'Mikael Agricola -palkinto (2015)']",247,"(140.6, 279.2]"
1107,41590622-el-se-or-presidente,41590622,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1535847358i/41590622.jpg,El senor Presidente,,['Guatemala'],,Spanish; Castilian,1946,https://www.goodreads.com/author/show/39087.Miguel_ngel_Asturias,Miguel Angel Asturias,420.0,Paperback,"['Fiction', 'Classics', 'Nobel Prize', 'Spanish Literature', 'Latin American', 'Magical Realism', 'Historical Fiction']",535.0,14400.0,6070,626,3.97,"{'5 Stars': 2123, '4 Stars': 2252, '3 Stars': 1225, '2 Stars': 346, '1 Star': 124}",['Prix du Meilleur Livre Etranger for Roman (1950)'],52,"(1.307, 140.6]"
1108,41667.My_Side_of_the_Mountain,41667,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388204221i/41667.jpg,My Side of the Mountain,['Mountain'],"['New York (State)', 'New York City, New York', 'Catskill Mountains, New York']",['Sam Gribley'],English,1959,https://www.goodreads.com/author/show/23509.Jean_Craighead_George,Jean Craighead George,177.0,Paperback,"['Fiction', 'Young Adult', 'Classics', 'Childrens', 'Adventure', 'Middle Grade', 'Survival']",2274.0,36700.0,81488,4798,4.1,"{'5 Stars': 33150, '4 Stars': 28823, '3 Stars': 15083, '2 Stars': 3151, '1 Star': 1281}","['Newbery Medal Nominee (1960)', 'Lewis Carroll Shelf Award (1965)', ""George C. Stone Center for Children's Books Recognition of Merit Award (1969)"", 'Vermont Golden Dome Book Award Nominee (1961)']",198,"(140.6, 279.2]"
1109,41681.The_Jungle,41681,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1332140681i/41681.jpg,The Jungle,,"['Chicago, Illinois', 'Illinois']","['Jurgis', 'Ona Lukoszaite', 'Teta Elzbieta Lukoszaite']",English,1906,https://www.goodreads.com/author/show/23510.Upton_Sinclair,Upton Sinclair,335.0,Paperback,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Politics', 'School', 'Banned Books']",6305.0,133000.0,150125,7624,3.77,"{'5 Stars': 40956, '4 Stars': 54958, '3 Stars': 38034, '2 Stars': 11674, '1 Star': 4503}",[],2,"(1.307, 140.6]"
1110,41684.The_Jungle_Books,41684,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349066474i/41684.jpg,The Jungle Books,['The Jungle Book'],,"['Mowgli (Rudyard Kipling)', 'Bagheera (Rudyard Kipling)', 'Hathin', 'Shere Khan', 'Baloo (Rudyard Kipling)', 'Rikki-Tikki-Tavi', 'Nagaina', 'Darzee', 'Messua', 'Akela', 'Kaa', 'Tabaqui', 'Nag']",English,1895,https://www.goodreads.com/author/show/6989.Rudyard_Kipling,Rudyard Kipling,368.0,Mass Market Paperback,"['Classics', 'Fiction', 'Fantasy', 'Childrens', 'Adventure', 'Short Stories', 'Literature']",1221.0,40700.0,88320,1391,4.01,"{'5 Stars': 31745, '4 Stars': 31566, '3 Stars': 20021, '2 Stars': 3951, '1 Star': 1037}",[],2,"(1.307, 140.6]"
1113,42038.Shakespeare_s_Sonnets,42038,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1660269733i/42038.jpg,Shakespeare's Sonnets,,,,English,1609,https://www.goodreads.com/author/show/947.William_Shakespeare,William Shakespeare,488.0,Paperback,"['Poetry', 'Classics', 'Fiction', 'Literature', 'Romance', 'Plays', 'British Literature']",4975.0,151000.0,108967,2067,4.25,"{'5 Stars': 55281, '4 Stars': 32818, '3 Stars': 15651, '2 Stars': 3321, '1 Star': 1896}",['Filter vertaalprijs Nominee (2021)'],38,"(1.307, 140.6]"
1114,42058.Richard_III,42058,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328043960i/42058.jpg,Richard III,"['Wars of the Roses', ""Shakespeare's Minor Tetralogy""]","['Tower of London, London, England', 'Bosworth Field']","['Elizabeth of York', 'Elizabeth Woodville', 'Henry VII of England', 'Richard III of England', 'Henry VI of England', 'Edward IV of England', 'Jane Shore', 'Edward V of England', 'Margaret of Anjou', 'George Plantagenet, 1st Duke of Clarence', 'Richard of Shrewsbury, 1st Duke of York', 'Cecily Neville, Duchess of York', 'Anthony Woodville, 2nd Earl Rivers', 'Sir Thomas Grey, Marquess of Dorset', 'Sir Richard Grey, Lord Grey', 'Sir Thomas Vaughan', 'Edward Plantagenet', 'Lady Anne Neville', 'William, Lord Hastings', 'Thomas, Lord Stanley, Earl of Derby', 'John de Vere, 13th Earl of Oxford', 'Sir James Blunt', 'Sir Walter Herbert', 'Sir William Brandon', 'Henry Stafford, 2nd Duke of Buckingham', 'John Howard, 1st Duke of Norfolk', 'Sir Richard Ratcliffe', 'Sir William Catesby', 'Sir James Tyrrel', 'Francis Lovell, 9th Baron Lovell, 6th Baron Holand', 'Thomas Howard, Earl of Surrey', '1st Murderer (Richard III)', '2nd Murderer (Richard III)', 'Page to Richard III', 'Cardinal Thomas Bourchier, Archbishop of Canterbury', 'Thomas Rotherham, Archbishop of York', 'John Morton', 'Sir Christopher Urswick', 'John, a Priest', 'Sir Robert Brakenbury', 'Keeper of the Tower', 'Edmund Shaa, Lord Mayor of London', 'Scrivener', 'Pursuivant', 'Sheriff (Richard III)', 'Tressel, gentleman attending Lady Anne', 'Berkeley, gentleman attending Lady Anne', 'Edward Plantagenet, Earl of Warwick', 'Margaret Plantagenet', 'John Dighton', 'Miles Forrest', '1st Citizen (Richard III)', '2nd Citizen (Richard III)', 'Third Citizen (Richard III)']",English,1593,https://www.goodreads.com/author/show/947.William_Shakespeare,William Shakespeare,419.0,Paperback,"['Classics', 'Plays', 'Drama', 'Fiction', 'Historical Fiction', 'Theatre', 'School']",1419.0,30100.0,56317,2915,3.91,"{'5 Stars': 18378, '4 Stars': 19938, '3 Stars': 13326, '2 Stars': 3708, '1 Star': 967}",[],2,"(1.307, 140.6]"
1115,421.The_White_Album,421,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1611928161i/421.jpg,The White Album,,,,English,1979,https://www.goodreads.com/author/show/238.Joan_Didion,Joan Didion,224.0,Paperback,"['Nonfiction', 'Essays', 'Memoir', 'Classics', 'History', 'Journalism', 'Biography']",9100.0,112000.0,44725,4924,4.04,"{'5 Stars': 15203, '4 Stars': 18603, '3 Stars': 8849, '2 Stars': 1735, '1 Star': 335}","['National Book Critics Circle Award Nominee for General Nonfiction (1979)', 'National Book Award Finalist for General Nonfiction (Paperback) (1981)']",150,"(140.6, 279.2]"
1118,42172.The_Christmas_Shoes,42172,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1434144615i/42172.jpg,The Christmas Shoes,['Christmas Hope'],,"['Robert Layton', 'Nathan Andrews', 'Maggie Andrews', 'Jack Andrews', 'Kate Layton']",English,2001,https://www.goodreads.com/author/show/23722.Donna_VanLiere,Donna VanLiere,132.0,Hardcover,"['Christmas', 'Fiction', 'Holiday', 'Christian Fiction', 'Christian', 'Romance', 'Inspirational']",199.0,23200.0,37189,1513,4.23,"{'5 Stars': 18710, '4 Stars': 10870, '3 Stars': 5791, '2 Stars': 1201, '1 Star': 617}",[],2,"(1.307, 140.6]"
1119,422022.An_Occurrence_At_Owl_Creek_Bridge,422022,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347925864i/422022.jpg,An Occurrence At Owl Creek Bridge,,['Alabama'],['Peyton Farquhar'],English,1890,https://www.goodreads.com/author/show/14403.Ambrose_Bierce,Ambrose Bierce,36.0,Hardcover,"['Short Stories', 'Classics', 'Fiction', 'Horror', 'Historical Fiction', 'Literature', 'War']",300.0,13800.0,26022,1265,4.02,"{'5 Stars': 9460, '4 Stars': 9471, '3 Stars': 5473, '2 Stars': 1281, '1 Star': 337}",[],2,"(1.307, 140.6]"
1120,42312348-beautiful-joe,42312348,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1539940635i/42312348.jpg,Beautiful Joe,,['Maine'],,English,1893,https://www.goodreads.com/author/show/288202.Marshall_Saunders,Marshall Saunders,131.0,Paperback,"['Fiction', 'Animals', 'Classics', 'Dogs', 'Childrens', 'Canada', 'Young Adult']",219.0,1579.0,2431,280,4.19,"{'5 Stars': 1240, '4 Stars': 621, '3 Stars': 406, '2 Stars': 125, '1 Star': 39}",[],2,"(1.307, 140.6]"
1121,423156.King_of_the_Wind,423156,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1329982839i/423156.jpg,King of the Wind: The Story of the Godolphin Arabian,,"['Morocco', 'North Africa', 'France', 'England']","['Agba', 'Sham']",English,1948,https://www.goodreads.com/author/show/10652.Marguerite_Henry,Marguerite Henry,176.0,Hardcover,"['Fiction', 'Horses', 'Historical Fiction', 'Animals', 'Childrens', 'Classics', 'Young Adult']",180.0,9183.0,26908,962,4.21,"{'5 Stars': 12655, '4 Stars': 8591, '3 Stars': 4650, '2 Stars': 779, '1 Star': 233}","['Newbery Medal (1949)', ""Pacific Northwest Library Association Young Reader's Choice Award (1951)""]",100,"(1.307, 140.6]"
1122,424.Slouching_Towards_Bethlehem,424,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1611927558i/424.jpg,Slouching Towards Bethlehem,,['California'],,English,1968,https://www.goodreads.com/author/show/238.Joan_Didion,Joan Didion,238.0,Paperback,"['Nonfiction', 'Essays', 'Memoir', 'Classics', 'History', 'Short Stories', 'Journalism']",11100.0,142000.0,74842,7858,4.19,"{'5 Stars': 31484, '4 Stars': 29391, '3 Stars': 11217, '2 Stars': 2103, '1 Star': 647}",[],2,"(1.307, 140.6]"
1124,42447688-the-scopas-factor,42447688,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1540608624i/42447688.jpg,The Scopas Factor,,,,English,2018,https://www.goodreads.com/author/show/1224740.Vincent_Panettiere,Vincent Panettiere,326.0,Kindle Edition,"['Contemporary', 'Fiction', 'New Adult', 'Drama', 'Novels', 'Adult', 'Crime']",4.0,1724.0,543,36,4.34,"{'5 Stars': 258, '4 Stars': 220, '3 Stars': 59, '2 Stars': 4, '1 Star': 2}",[],2,"(1.307, 140.6]"
1125,425.Democracy,425,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388329269i/425.jpg,Democracy,,['Hawaii'],,English,1984,https://www.goodreads.com/author/show/238.Joan_Didion,Joan Didion,234.0,Paperback,"['Fiction', 'Politics', 'Historical Fiction', 'Novels', 'Literary Fiction', 'Literature', 'American']",229.0,7856.0,3911,475,3.85,"{'5 Stars': 1088, '4 Stars': 1492, '3 Stars': 1042, '2 Stars': 238, '1 Star': 51}",['Los Angeles Times Book Prize Nominee for Fiction (1984)'],59,"(1.307, 140.6]"
